Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-13 21:30:00,60865.59765625,61129.11328125,60826.83203125,61031.84375,61031.84375,11573248
2024-08-13 21:45:00,60994.5546875,61044.0390625,60918.16015625,61025.7109375,61025.7109375,42686464
2024-08-13 22:00:00,61041.1328125,61050.5234375,60640.9765625,60701.78515625,60701.78515625,128161792
2024-08-13 22:15:00,60657.47265625,60657.47265625,60521.03125,60652.05078125,60652.05078125,47437824
2024-08-13 22:30:00,60635.09375,60698.51953125,60625.37890625,60627.68359375,60627.68359375,32825344
2024-08-13 22:45:00,60648.50390625,60703.875,60556.74609375,60596.24609375,60596.24609375,0
2024-08-13 23:00:00,60588.703125,60619.62890625,60526.203125,60527.03515625,60527.03515625,0
2024-08-13 23:15:00,60525.90625,60605.5,60516.3671875,60516.3671875,60516.3671875,0
2024-08-13 23:30:00,60516.74609375,60532.44140625,60456.4375,60460.7890625,60460.7890625,0
2024-08-13 23:45:00,60461.3046875,60596.99609375,60442.53125,60592.33203125,60592.33203125,29616128
2024-08-14 00:00:00,60603.265625,60634.64453125,60479.19921875,60624.32421875,60624.32421875,0
2024-08-14 00:15:00,60648.5703125,60653.45703125,60568.18359375,60602.7734375,60602.7734375,0
2024-08-14 00:30:00,60622.8125,60773.83984375,60622.8125,60720.2890625,60720.2890625,13357056
2024-08-14 00:45:00,60725.5234375,60833.19140625,60710.5234375,60814.59765625,60814.59765625,3909632
2024-08-14 01:00:00,60810.71875,60833.93359375,60684.80078125,60688.31640625,60688.31640625,0
2024-08-14 01:15:00,60749.66796875,60749.66796875,60595.16796875,60595.16796875,60595.16796875,11362304
2024-08-14 01:30:00,60596.14453125,60806.0703125,60585.30859375,60806.0703125,60806.0703125,72376320
2024-08-14 01:45:00,60786.56640625,60786.56640625,60585.234375,60586.6640625,60586.6640625,8556544
2024-08-14 02:00:00,60580.6640625,60691.234375,60536.3046875,60673.73828125,60673.73828125,29689856
2024-08-14 02:15:00,60678.48046875,60745.12109375,60678.48046875,60687.109375,60687.109375,0
2024-08-14 02:30:00,60695.11328125,60796.81640625,60665.1640625,60785.78125,60785.78125,13103104
2024-08-14 02:45:00,60798.16015625,60855.1953125,60798.16015625,60843.63671875,60843.63671875,47495168
2024-08-14 03:00:00,60836.37109375,60952.13671875,60836.37109375,60952.13671875,60952.13671875,24862720
2024-08-14 03:15:00,60944.6328125,61091.46484375,60943.6171875,61091.46484375,61091.46484375,0
2024-08-14 03:30:00,61095.6484375,61174.04296875,61071.734375,61127.72265625,61127.72265625,108800000
2024-08-14 03:45:00,61141.0859375,61313.94140625,61008.5390625,61008.5390625,61008.5390625,17725440
2024-08-14 04:00:00,60989.546875,61057.11328125,60932.859375,61057.11328125,61057.11328125,5709824
2024-08-14 04:15:00,61048.8125,61120.7109375,60936.89453125,61120.7109375,61120.7109375,43421696
2024-08-14 04:30:00,61159.6484375,61163.50390625,61076.1484375,61086.80078125,61086.80078125,50728960
2024-08-14 04:45:00,61076.20703125,61086.296875,60937.58984375,60937.58984375,60937.58984375,6545408
2024-08-14 05:00:00,60961.140625,61036.7578125,60894.44921875,61036.7578125,61036.7578125,13336576
2024-08-14 05:15:00,61095.359375,61095.359375,60948.96484375,60948.96484375,60948.96484375,19759104
2024-08-14 05:30:00,60936.03125,60955.27734375,60913.8046875,60916.51171875,60916.51171875,0
2024-08-14 05:45:00,60919.9140625,60919.9140625,60838.91796875,60871.890625,60871.890625,11554816
2024-08-14 06:00:00,60862.9765625,60862.9765625,60716.46484375,60716.46484375,60716.46484375,107993088
2024-08-14 06:15:00,60719.7109375,60928.50390625,60719.7109375,60855.59375,60855.59375,69003264
2024-08-14 06:30:00,60824.59765625,60841.234375,60787.9765625,60797.68359375,60797.68359375,6545408
2024-08-14 06:45:00,60802.640625,60891.06640625,60773.20703125,60887.3984375,60887.3984375,10704896
2024-08-14 07:00:00,60878.359375,60878.359375,60753.77734375,60762.28515625,60762.28515625,0
2024-08-14 07:15:00,60776.40625,60858.7578125,60770.04296875,60801.89453125,60801.89453125,0
2024-08-14 07:30:00,60775.0703125,60815.5546875,60775.0703125,60812.73046875,60812.73046875,0
2024-08-14 07:45:00,60942.640625,60945.984375,60933.01171875,60933.01171875,60933.01171875,0
2024-08-14 08:00:00,60939.51953125,60939.51953125,60832.39453125,60920.015625,60920.015625,7876608
2024-08-14 08:15:00,60781.46484375,60888.2265625,60677.07421875,60874.09375,60874.09375,7913472
2024-08-14 08:30:00,60876.0,60931.828125,60876.0,60899.35546875,60899.35546875,20635648
2024-08-14 08:45:00,60898.68359375,60921.73046875,60889.21484375,60911.15625,60911.15625,26599424
2024-08-14 09:00:00,60916.72265625,60993.87109375,60870.77734375,60870.77734375,60870.77734375,22661120
2024-08-14 09:15:00,60881.6796875,60926.35546875,60862.90234375,60926.35546875,60926.35546875,0
2024-08-14 09:30:00,60930.53125,60930.53125,60875.9296875,60885.484375,60885.484375,0
2024-08-14 09:45:00,60870.15234375,60897.5859375,60857.7890625,60881.90625,60881.90625,6670336
2024-08-14 10:00:00,60875.40234375,61104.8984375,60855.37890625,61087.4140625,61087.4140625,91025408
2024-08-14 10:15:00,61069.8984375,61226.12109375,61029.43359375,61210.203125,61210.203125,28616704
2024-08-14 10:30:00,61214.53125,61307.28515625,61185.75,61301.609375,61301.609375,46772224
2024-08-14 10:45:00,61284.60546875,61284.60546875,61135.27734375,61135.27734375,61135.27734375,87640064
2024-08-14 11:00:00,61130.09765625,61130.09765625,60950.04296875,60967.984375,60967.984375,20193280
2024-08-14 11:15:00,60994.91015625,61119.9140625,60933.98046875,61119.9140625,61119.9140625,62533632
2024-08-14 11:30:00,61113.203125,61395.37109375,61113.203125,61382.87890625,61382.87890625,188250112
2024-08-14 11:45:00,61385.69140625,61433.578125,61269.171875,61328.00390625,61328.00390625,179300352
2024-08-14 12:00:00,61339.41015625,61381.203125,61275.6953125,61299.95703125,61299.95703125,0
2024-08-14 12:15:00,61261.796875,61491.03125,61241.23046875,61478.375,61478.375,75532288
2024-08-14 12:30:00,61679.02734375,61679.02734375,61181.64453125,61469.39453125,61469.39453125,781940736
2024-08-14 12:45:00,61196.8125,61300.46875,60942.62890625,61110.0703125,61110.0703125,344035328
2024-08-14 13:00:00,61110.19921875,61201.45703125,60820.4375,60820.4375,60820.4375,61386752
2024-08-14 13:15:00,60804.6015625,60896.8828125,60754.57421875,60778.5546875,60778.5546875,109105152
2024-08-14 13:30:00,60825.7265625,60962.62890625,60318.8515625,60333.83203125,60333.83203125,54738944
2024-08-14 13:45:00,60166.9609375,60249.96875,59529.6015625,59529.6015625,59529.6015625,497121280
2024-08-14 14:00:00,59636.0,59636.0,58937.7578125,58972.44140625,58972.44140625,571052032
2024-08-14 14:15:00,59131.7890625,59433.78515625,59131.7890625,59390.16015625,59390.16015625,692631552
2024-08-14 14:30:00,59521.4921875,59521.4921875,59191.63671875,59306.484375,59306.484375,243906560
2024-08-14 14:45:00,59287.171875,59547.95703125,59287.171875,59500.17578125,59500.17578125,131487744
2024-08-14 15:00:00,59514.3359375,59642.73046875,59243.7734375,59299.765625,59299.765625,161103872
2024-08-14 15:15:00,59266.80078125,59405.4375,59128.26171875,59128.26171875,59128.26171875,103766016
2024-08-14 15:30:00,59098.71484375,59697.48046875,58955.859375,59591.0,59591.0,581597184
2024-08-14 15:45:00,59810.9375,59810.9375,59531.51953125,59531.51953125,59531.51953125,506525696
2024-08-14 16:00:00,59459.28515625,59459.28515625,59306.67578125,59406.4921875,59406.4921875,71133184
2024-08-14 16:15:00,59403.68359375,59403.68359375,58988.234375,59031.5625,59031.5625,0
2024-08-14 16:30:00,59040.71484375,59104.3515625,58962.98828125,59019.6953125,59019.6953125,0
2024-08-14 16:45:00,58897.49609375,59191.921875,58897.49609375,59176.0703125,59176.0703125,0
2024-08-14 17:00:00,59148.4453125,59314.8046875,59102.80078125,59264.5078125,59264.5078125,0
2024-08-14 17:15:00,59251.96484375,59370.10546875,59193.7421875,59193.7421875,59193.7421875,0
2024-08-14 17:30:00,59215.1796875,59243.5625,59121.46875,59151.546875,59151.546875,0
2024-08-14 17:45:00,59150.90234375,59272.89453125,59150.90234375,59209.8359375,59209.8359375,0
2024-08-14 18:00:00,59185.28515625,59293.33984375,59138.98046875,59252.79296875,59252.79296875,0
2024-08-14 18:15:00,59229.89453125,59402.12109375,59212.05859375,59291.90234375,59291.90234375,19361792
2024-08-14 18:30:00,59276.94140625,59276.94140625,58986.78515625,58986.78515625,58986.78515625,22317056
2024-08-14 18:45:00,58944.375,59045.60546875,58927.1796875,59007.48828125,59007.48828125,72212480
2024-08-14 19:00:00,59002.34765625,59114.9140625,58878.875,58878.875,58878.875,0
2024-08-14 19:15:00,58753.00390625,58931.3359375,58753.00390625,58931.3359375,58931.3359375,0
2024-08-14 19:30:00,58926.74609375,59001.65625,58875.7734375,58995.56640625,58995.56640625,10813440
2024-08-14 19:45:00,58989.9765625,59009.0625,58947.8671875,58998.50390625,58998.50390625,10272768
2024-08-14 20:00:00,58913.53515625,59096.4140625,58913.53515625,59096.4140625,59096.4140625,8900608
2024-08-14 20:15:00,59080.1640625,59152.359375,59077.25,59081.16796875,59081.16796875,18898944
2024-08-14 20:30:00,59059.2578125,59069.5546875,59004.5390625,59049.51171875,59049.51171875,692224
2024-08-14 20:45:00,59067.24609375,59166.015625,59067.24609375,59139.96875,59139.96875,60991488
2024-08-14 21:00:00,59152.58984375,59152.58984375,59059.63671875,59066.04296875,59066.04296875,2920448
2024-08-14 21:15:00,59046.21875,59125.5546875,59001.98828125,59107.44140625,59107.44140625,0
2024-08-14 21:30:00,59112.9609375,59112.9609375,58956.8203125,58956.8203125,58956.8203125,10428416
2024-08-14 21:45:00,58965.04296875,59018.078125,58906.05078125,58906.05078125,58906.05078125,0
2024-08-14 22:00:00,58924.4296875,58924.4296875,58584.50390625,58776.4921875,58776.4921875,132880384
2024-08-14 22:15:00,58775.76953125,58945.265625,58775.76953125,58902.15625,58902.15625,56731648
2024-08-14 22:30:00,58916.05078125,59014.47265625,58877.1484375,58877.1484375,58877.1484375,10872832
2024-08-14 22:45:00,58847.75390625,58987.359375,58847.75390625,58981.77734375,58981.77734375,19560448
2024-08-14 23:00:00,58987.37109375,59004.5625,58947.39453125,58978.25,58978.25,17108992
2024-08-14 23:15:00,58978.0703125,59010.5703125,58939.40234375,58939.40234375,58939.40234375,38602752
2024-08-14 23:30:00,58954.16015625,58954.16015625,58808.33984375,58808.33984375,58808.33984375,15237120
2024-08-14 23:45:00,58823.18359375,58850.4609375,58732.3359375,58749.3203125,58749.3203125,15337472
